2010;7;4;23;45;1.54;0.308;18.76;54.5;391.94;10.7;35.3;0;997.23;0;0;0;0;-67.44;330.28;400.55;-67.36;14.717;13.28;8.953;0.22;0.197;0.323;0.876;0.248;-28.17;0.23329;6.3598
2010;7;5;0;15;1.71;0.342;18.13;56.77;393.6;10.75;36.64;0;997.36;0;0;0;0;-64.43;328.37;397.41;-64.24;14.51;13.228;8.988;0.224;0.171;0.323;0.877;0.264;-28.051;0.13612;6.2899
2010;7;5;0;45;1.66;0.332;17.57;58.679;396.92;10.68;35.92;0;997.49;0;0;0;0;-63.97;324.89;394.73;-63.79;14.287;13.152;8.992;0.225;0.222;0.327;0.878;0.28;-27.023;0.31275;6.1757
2010;7;5;1;15;1.67;0.334;17;60.243;398.04;10.63;35.41;0;997.6;0;0;0;0;-67.38;321.11;391.78;-67.21;14.083;13.074;9.005;0.224;0.234;0.324;0.879;0.296;-54.44;0.12226;8.2803
2010;7;5;1;45;1.41;0.282;16.4;62.654;399.15;10.58;34.89;0;997.59;0.012;0.047;0.014;0.057;-60.88;317.04;388.03;-61.15;13.883;12.998;9.02;0.209;0.226;0.325;0.88;0.312;-30.758;-0.15453;5.9547
2010;7;5;2;15;1.92;0.384;16.08;63.52;397.93;10.56;34.12;0;997.56;0.018;0.072;0.022;0.088;-63.49;315.22;386.48;-63.83;13.733;12.938;9.027;0.205;0.238;0.328;0.881;0.328;-62.311;0.14256;5.8812
2010;7;5;2;45;1.74;0.348;15.53;65.186;399.35;10.56;33.31;0;997.38;0.28;1.12;0.342;1.368;-62.18;314.05;384.61;-65.13;13.543;12.856;9.027;0.236;0.236;0.329;0.882;0.344;-21.351;-0.01697;5.5951
2010;7;5;3;15;1.73;0.346;15.23;66.015;399;10.46;33.36;0;997.26;0.809;2.678;0.989;3.273;-85.23;313.34;383.61;-90.25;13.377;12.778;9.035;0.215;0.224;0.328;0.884;0.361;-23.799;-0.00918;4.9874
2010;7;5;3;45;1.61;0.322;14.7;67.77;401.25;10.41;32.43;0;997.12;2.161;4.674;2.642;5.713;-101.18;312.38;381.56;-108.17;13.24;12.694;9.043;0.238;0.225;0.344;0.885;0.377;-16.297;0.00598;3.9509
2010;7;5;4;15;1.44;0.288;14.61;69.245;401.92;10.46;31.97;0;997.01;10.005;10.092;12.229;12.334;-107.35;311.27;381.04;-137.47;13.123;12.616;9.05;0.228;0.227;0.328;0.887;0.393;-13.403;0.09946;1.8359
